ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
44,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Typo squatting?,Kẻ tấn công mua các tên miền có cách viết tương tự với các trang web thực tế để lừa người dùng gõ sai.,Kẻ tấn công gửi email có lỗi chính tả để tránh các bộ lọc thư rác.,Kẻ tấn công sử dụng lỗi chính tả trong mật khẩu để làm cho chúng khó đoán hơn.,Kẻ tấn công sửa lỗi chính tả trên các trang web để làm cho chúng trông hợp pháp hơn.,A,Kẻ tấn công mua các tên miền có cách viết tương tự với các trang web thực tế để lừa người dùng gõ sai.,"Đáp án chính xác là: Kẻ tấn công mua các tên miền có cách viết tương tự với các trang web thực tế để lừa người dùng gõ sai.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
45,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Dumpster diving?,"Lục lọi các thùng rác để tìm thông tin hữu ích như lịch, sơ đồ tổ chức, danh bạ điện thoại.",Tìm kiếm các thiết bị điện tử cũ bị vứt bỏ để sửa chữa và bán lại.,Thu thập rác thải để tái chế và bảo vệ môi trường.,Phân tích các loại rác thải để hiểu về thói quen tiêu dùng của một tổ chức.,A,"Lục lọi các thùng rác để tìm thông tin hữu ích như lịch, sơ đồ tổ chức, danh bạ điện thoại.","Đáp án chính xác là: Lục lọi các thùng rác để tìm thông tin hữu ích như lịch, sơ đồ tổ chức, danh bạ điện thoại.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
46,Module 4. An toàn,4,2,Người dùng thực hiện hành động nào dưới đây để chống lại Shoulder surfing?,Che chắn bàn phím khi nhập thông tin nhạy cảm như mã PIN hoặc mật khẩu ở nơi công cộng.,Sử dụng các mật khẩu ngắn và dễ nhớ để nhập nhanh hơn.,Yêu cầu người đứng sau giữ khoảng cách an toàn.,Chỉ thực hiện các giao dịch nhạy cảm ở nhà.,A,Che chắn bàn phím khi nhập thông tin nhạy cảm như mã PIN hoặc mật khẩu ở nơi công cộng.,"Đáp án chính xác là: Che chắn bàn phím khi nhập thông tin nhạy cảm như mã PIN hoặc mật khẩu ở nơi công cộng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
47,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ cryptography?,Biến đổi thông tin thành một dạng an toàn để người không được ủy quyền không thể truy cập.,Ẩn đi sự tồn tại của dữ liệu bằng cách nhúng nó vào các tệp khác.,Tăng tốc độ truyền tải dữ liệu qua mạng.,Nén dữ liệu để giảm dung lượng lưu trữ.,A,Biến đổi thông tin thành một dạng an toàn để người không được ủy quyền không thể truy cập.,"Đáp án chính xác là: Biến đổi thông tin thành một dạng an toàn để người không được ủy quyền không thể truy cập.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
48,Module 4. An toàn,4,2,Hãy cho biết điểm khác nhau cơ bản giữa cryptography và steganography là gì?,"Mật mã học xáo trộn thông điệp, trong khi steganography ẩn đi sự tồn tại của thông điệp.","Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.","Mật mã học là một kỹ thuật cũ, trong khi steganography là một kỹ thuật hiện đại.","Mật mã học cần khóa để giải mã, trong khi steganography không cần.",A,"Mật mã học xáo trộn thông điệp, trong khi steganography ẩn đi sự tồn tại của thông điệp.","Đáp án chính xác là: Mật mã học xáo trộn thông điệp, trong khi steganography ẩn đi sự tồn tại của thông điệp.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
49,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ ciphertext?,Dữ liệu đã được mã hóa.,Dữ liệu ở dạng không được mã hóa.,Thuật toán được sử dụng để mã hóa dữ liệu.,Khóa được sử dụng để giải mã dữ liệu.,A,Dữ liệu đã được mã hóa.,"Đáp án chính xác là: Dữ liệu đã được mã hóa.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
50,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật toán mật mã đối xứng (symmetric cryptographic algorithms)?,Sử dụng cùng một khóa duy nhất để mã hóa và giải mã.,Sử dụng một cặp khóa công khai và khóa riêng tư.,Chỉ có thể mã hóa dữ liệu mà không thể giải mã.,"Tạo ra một ""dấu vân tay kỹ thuật số"" của dữ liệu.",A,Sử dụng cùng một khóa duy nhất để mã hóa và giải mã.,"Đáp án chính xác là: Sử dụng cùng một khóa duy nhất để mã hóa và giải mã.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
51,Module 4. An toàn,4,2,Hãy cho biết điểm yếu của thuật toán mã hóa đối xứng là gì?,Khó khăn trong việc phân phối và duy trì một khóa đơn an toàn giữa nhiều người dùng.,Tốc độ mã hóa và giải mã chậm hơn so với thuật toán bất đối xứng.,Mức độ bảo mật thấp hơn so với thuật toán băm.,Không thể được sử dụng để tạo chữ ký số.,A,Khó khăn trong việc phân phối và duy trì một khóa đơn an toàn giữa nhiều người dùng.,"Đáp án chính xác là: Khó khăn trong việc phân phối và duy trì một khóa đơn an toàn giữa nhiều người dùng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
52,Module 4. An toàn,4,2,Hãy cho biết kỹ thuật mã hóa bất đối xứng (asymmetric cryptography) sử dụng loại khóa nào để mã hóa một thông điệp trước khi gửi cho bên nhận?,Khóa công khai (public key) của người nhận.,Khóa riêng tư (private key) của người gửi.,Khóa riêng tư (private key) của người nhận.,Khóa công khai (public key) của người gửi.,A,Khóa công khai (public key) của người nhận.,"Đáp án chính xác là: Khóa công khai (public key) của người nhận.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
53,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến chữ ký số (digital signature)?,"Xác minh người gửi, ngăn người gửi từ chối tin nhắn và chứng minh tính toàn vẹn của tin nhắn.",Mã hóa toàn bộ nội dung của tin nhắn để đảm bảo tính bí mật.,Ẩn danh tính của người gửi để bảo vệ quyền riêng tư.,Tăng tốc độ gửi và nhận tin nhắn điện tử.,A,"Xác minh người gửi, ngăn người gửi từ chối tin nhắn và chứng minh tính toàn vẹn của tin nhắn.","Đáp án chính xác là: Xác minh người gửi, ngăn người gửi từ chối tin nhắn và chứng minh tính toàn vẹn của tin nhắn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
54,Module 4. An toàn,4,2,Bên gửi sử dụng loại khóa nào để tạo chữ ký số cho một tài liệu?,Khóa riêng tư của người gửi.,Khóa công khai của người nhận.,Khóa công khai của người gửi.,Khóa riêng tư của người nhận.,A,Khóa riêng tư của người gửi.,"Đáp án chính xác là: Khóa riêng tư của người gửi.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
55,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến mã hóa toàn bộ đĩa (Full-disk encryption)?,"Bảo vệ tất cả dữ liệu trên ổ cứng, bao gồm cả việc ngăn chặn truy cập bằng cách khởi động từ hệ điều hành khác.",Tốc độ mã hóa nhanh hơn và tốn ít tài nguyên hệ thống hơn.,Cho phép người dùng lựa chọn các tệp cụ thể để mã hóa.,Không yêu cầu người dùng phải nhớ mật khẩu để giải mã.,A,"Bảo vệ tất cả dữ liệu trên ổ cứng, bao gồm cả việc ngăn chặn truy cập bằng cách khởi động từ hệ điều hành khác.","Đáp án chính xác là: Bảo vệ tất cả dữ liệu trên ổ cứng, bao gồm cả việc ngăn chặn truy cập bằng cách khởi động từ hệ điều hành khác.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
56,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến Sharenting?,"Cha mẹ chia sẻ quá nhiều thông tin về con cái trên mạng, tạo ra dấu chân số cho đứa trẻ.",Chia sẻ mật khẩu tài khoản với bạn bè và gia đình.,Hành vi chia sẻ tin tức giả mạo một cách vô ý.,Sử dụng chung một thiết bị để truy cập nhiều tài khoản khác nhau.,A,"Cha mẹ chia sẻ quá nhiều thông tin về con cái trên mạng, tạo ra dấu chân số cho đứa trẻ.","Đáp án chính xác là: Cha mẹ chia sẻ quá nhiều thông tin về con cái trên mạng, tạo ra dấu chân số cho đứa trẻ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
57,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ The Privacy Paradox?,Bày tỏ sự lo ngại về quyền riêng tư nhưng hành động lại không phản ánh điều đó.,Sẵn sàng trả tiền để bảo vệ quyền riêng tư của mình.,Không quan tâm đến quyền riêng tư và chia sẻ mọi thông tin cá nhân.,Chỉ quan tâm đến quyền riêng tư của bản thân mà không tôn trọng quyền riêng tư của người khác.,A,Bày tỏ sự lo ngại về quyền riêng tư nhưng hành động lại không phản ánh điều đó.,"Đáp án chính xác là: Bày tỏ sự lo ngại về quyền riêng tư nhưng hành động lại không phản ánh điều đó.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
58,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Pig Butchering Scams?,Lừa đảo tình cảm và lừa đảo đầu tư.,Lừa đảo qua điện thoại và lừa đảo qua email.,Đánh cắp danh tính và tấn công bằng mã độc.,Giả mạo trang web và tạo tin tức giả.,A,Lừa đảo tình cảm và lừa đảo đầu tư.,"Đáp án chính xác là: Lừa đảo tình cảm và lừa đảo đầu tư.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
59,Module 4. An toàn,4,2,Hãy cho biết điểm khác nhau cơ bản giữa misinformation và disinformation là gì?,"Misinformation là lan truyền thông tin sai nhưng không có ác ý, trong khi Disinformation là cố tình tạo và lan truyền thông tin sai.","Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.","Không có sự khác biệt, hai thuật ngữ này có thể dùng thay thế cho nhau.",A,"Misinformation là lan truyền thông tin sai nhưng không có ác ý, trong khi Disinformation là cố tình tạo và lan truyền thông tin sai.","Đáp án chính xác là: Misinformation là lan truyền thông tin sai nhưng không có ác ý, trong khi Disinformation là cố tình tạo và lan truyền thông tin sai.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
60,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến phương pháp kiểm chứng thông tin SIFT?,"Dừng lại (Stop), Điều tra nguồn tin (Investigate the source), Tìm các nguồn tin khác (Find better coverage), và Truy tìm lại các trích dẫn (Trace claims).","Chia sẻ, Thích, Bình luận và Theo dõi.","Quét, Nhận dạng, Lọc và Tin tưởng.","Tìm kiếm, Phân tích, Tổng hợp và Báo cáo.",A,"Dừng lại (Stop), Điều tra nguồn tin (Investigate the source), Tìm các nguồn tin khác (Find better coverage), và Truy tìm lại các trích dẫn (Trace claims).","Đáp án chính xác là: Dừng lại (Stop), Điều tra nguồn tin (Investigate the source), Tìm các nguồn tin khác (Find better coverage), và Truy tìm lại các trích dẫn (Trace claims).. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
61,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả đầy đủ và chính xác nhất liên quan đến sức khỏe số (Digital Health)?,"Trạng thái khỏe mạnh về thể chất, tâm lý và xã hội trong mối quan hệ tương tác với công nghệ kỹ thuật số.",Khả năng sử dụng thành thạo các thiết bị công nghệ mới nhất.,Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,Việc hoàn toàn từ bỏ công nghệ để bảo vệ sức khỏe.,A,"Trạng thái khỏe mạnh về thể chất, tâm lý và xã hội trong mối quan hệ tương tác với công nghệ kỹ thuật số.","Đáp án chính xác là: Trạng thái khỏe mạnh về thể chất, tâm lý và xã hội trong mối quan hệ tương tác với công nghệ kỹ thuật số.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
62,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến sức khỏe số?,"Sức khỏe thể chất, sức khỏe tâm lý và cảm xúc, sức khỏe xã hội.","Sức khỏe tài chính, sức khỏe nghề nghiệp, sức khỏe tinh thần.","An toàn thiết bị, an toàn dữ liệu, an toàn mạng.","Kỹ năng công nghệ, nhận thức kỹ thuật số, trách nhiệm công dân số.",A,"Sức khỏe thể chất, sức khỏe tâm lý và cảm xúc, sức khỏe xã hội.","Đáp án chính xác là: Sức khỏe thể chất, sức khỏe tâm lý và cảm xúc, sức khỏe xã hội.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
63,Module 4. An toàn,4,3,Hội chứng thị giác máy tính (CVS) gây ra các triệu chứng nào dưới đây?,"Mỏi mắt, nóng rát, đau đầu, nhìn mờ, và đau vai gáy.","Tăng cân, béo phì và các bệnh về tim mạch.","Mất ngủ, khó tập trung và hay cáu kỉnh.",Hội chứng ống cổ tay và đau lưng.,A,"Mỏi mắt, nóng rát, đau đầu, nhìn mờ, và đau vai gáy.","Đáp án chính xác là: Mỏi mắt, nóng rát, đau đầu, nhìn mờ, và đau vai gáy.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
64,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Text Neck?,Sử dụng chuột máy tính liên tục gây căng cơ vai và cổ.,Gõ bàn phím máy tính quá nhiều gây mỏi cơ cổ.,Ngồi sai tư thế khi làm việc với máy tính để bàn.,"Tư thế cúi đầu xem điện thoại trong thời gian dài, làm tăng áp lực lên cột sống cổ.",D,"Tư thế cúi đầu xem điện thoại trong thời gian dài, làm tăng áp lực lên cột sống cổ.","Đáp án chính xác là: Tư thế cúi đầu xem điện thoại trong thời gian dài, làm tăng áp lực lên cột sống cổ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
65,Module 4. An toàn,4,3,Hãy cho biết ánh sáng xanh từ màn hình thiết bị điện tử ảnh hưởng đến giấc ngủ như thế nào?,Không có ảnh hưởng đáng kể đến chất lượng giấc ngủ.,"Kích thích não bộ, làm cho người dùng cảm thấy tỉnh táo và khó ngủ hơn.",Gây ra các cơn ác mộng và làm gián đoạn chu kỳ giấc ngủ.,"Ức chế việc sản xuất melatonin, hormone gây ngủ, dẫn đến rối loạn giấc ngủ.",D,"Ức chế việc sản xuất melatonin, hormone gây ngủ, dẫn đến rối loạn giấc ngủ.","Đáp án chính xác là: Ức chế việc sản xuất melatonin, hormone gây ngủ, dẫn đến rối loạn giấc ngủ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
66,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Doomscrolling?,Chơi game trên điện thoại trong nhiều giờ liên tục.,Lướt mạng xã hội vô định mà không có mục đích cụ thể.,Đọc các bình luận tiêu cực về bản thân trên mạng.,"Tiêu thụ một lượng lớn tin tức tiêu cực một cách liên tục, dẫn đến gia tăng cảm giác lo âu và bất lực.",D,"Tiêu thụ một lượng lớn tin tức tiêu cực một cách liên tục, dẫn đến gia tăng cảm giác lo âu và bất lực.","Đáp án chính xác là: Tiêu thụ một lượng lớn tin tức tiêu cực một cách liên tục, dẫn đến gia tăng cảm giác lo âu và bất lực.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
67,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ FOMO?,Chia sẻ quá nhiều thông tin cá nhân trên mạng.,Tránh xa mạng xã hội và các thiết bị công nghệ.,Chỉ tham gia vào các hoạt động ngoại tuyến.,Kiểm tra mạng xã hội một cách ám ảnh để được kết nối liên tục.,D,Kiểm tra mạng xã hội một cách ám ảnh để được kết nối liên tục.,"Đáp án chính xác là: Kiểm tra mạng xã hội một cách ám ảnh để được kết nối liên tục.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
68,Module 4. An toàn,4,3,Hãy cho biết ý nghĩa của việc sử dụng quy tắc 20-20-20 là gì?,Cải thiện chất lượng giấc ngủ.,Quản lý thời gian sử dụng thiết bị một cách hiệu quả.,Giảm căng thẳng do quá tải thông tin.,Bảo vệ mắt khỏi hội chứng thị giác máy tính.,D,Bảo vệ mắt khỏi hội chứng thị giác máy tính.,"Đáp án chính xác là: Bảo vệ mắt khỏi hội chứng thị giác máy tính.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
69,Module 4. An toàn,4,3,Hãy cho biết triết lý Tối giản số (Digital Minimalism) là gì?,Chỉ sử dụng các thiết bị công nghệ có thiết kế tối giản.,Hoàn toàn loại bỏ công nghệ ra khỏi cuộc sống.,Sử dụng tất cả các ứng dụng và thiết bị có sẵn một cách tối đa.,Chỉ sử dụng một cách có chọn lọc những công cụ số thực sự hỗ trợ cho các giá trị mà bạn rất quan tâm.,D,Chỉ sử dụng một cách có chọn lọc những công cụ số thực sự hỗ trợ cho các giá trị mà bạn rất quan tâm.,"Đáp án chính xác là: Chỉ sử dụng một cách có chọn lọc những công cụ số thực sự hỗ trợ cho các giá trị mà bạn rất quan tâm.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
70,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến An sinh số (Digital Well-being)?,Các mối quan hệ xã hội được hình thành và duy trì qua mạng.,Sức khỏe thể chất và tâm lý của người dùng khi tương tác với công nghệ.,Khả năng kiếm tiền và phát triển sự nghiệp trong môi trường số.,"Các yếu tố môi trường bên ngoài như an toàn, an ninh, quyền riêng tư và sự tự chủ.",D,"Các yếu tố môi trường bên ngoài như an toàn, an ninh, quyền riêng tư và sự tự chủ.","Đáp án chính xác là: Các yếu tố môi trường bên ngoài như an toàn, an ninh, quyền riêng tư và sự tự chủ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
71,Module 4. An toàn,4,3,Hãy cho biết mối quan hệ giữa An sinh số và Sức khỏe số là gì?,Sức khỏe số quan trọng hơn An sinh số.,Chúng là hai khái niệm hoàn toàn độc lập và không liên quan đến nhau.,An sinh số quan trọng hơn Sức khỏe số.,"Chúng có mối quan hệ cộng sinh, không thể tách rời; An sinh số là nền tảng cho Sức khỏe số và ngược lại.",D,"Chúng có mối quan hệ cộng sinh, không thể tách rời; An sinh số là nền tảng cho Sức khỏe số và ngược lại.","Đáp án chính xác là: Chúng có mối quan hệ cộng sinh, không thể tách rời; An sinh số là nền tảng cho Sức khỏe số và ngược lại.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
72,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ thiết kế Nhân văn (Humane Design)?,Sử dụng các vật liệu thân thiện với môi trường để sản xuất thiết bị.,Thiết kế các giao diện người dùng đẹp mắt và dễ sử dụng.,"Tạo ra các sản phẩm có thể sử dụng được bởi tất cả mọi người, kể cả người khuyết tật.","Tạo ra các sản phẩm tôn trọng sự chú ý của người dùng, giảm thiểu các yếu tố gây nghiện và cung cấp cài đặt quyền riêng tư minh bạch.",D,"Tạo ra các sản phẩm tôn trọng sự chú ý của người dùng, giảm thiểu các yếu tố gây nghiện và cung cấp cài đặt quyền riêng tư minh bạch.","Đáp án chính xác là: Tạo ra các sản phẩm tôn trọng sự chú ý của người dùng, giảm thiểu các yếu tố gây nghiện và cung cấp cài đặt quyền riêng tư minh bạch.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
73,Module 4. An toàn,4,3,Hãy cho biết quy tắc ứng xử trên mạng (Netiquette) là gì?,Trích dẫn nguồn khi chia sẻ thông tin.,Luôn luôn đúng giờ trong các cuộc họp trực tuyến.,Không bao giờ viết in hoa toàn bộ.,Ghi nhớ yếu tố con người (Remember the Human).,D,Ghi nhớ yếu tố con người (Remember the Human).,"Đáp án chính xác là: Ghi nhớ yếu tố con người (Remember the Human).. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
74,Module 4. An toàn,4,3,Hành động nào dưới đây được xem là la hét trong giao tiếp trực tuyến?,Trả lời tin nhắn ngay lập tức.,Sử dụng nhiều biểu tượng cảm xúc.,Gửi quá nhiều tin nhắn liên tục.,Viết in hoa toàn bộ nội dung tin nhắn.,D,Viết in hoa toàn bộ nội dung tin nhắn.,"Đáp án chính xác là: Viết in hoa toàn bộ nội dung tin nhắn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
75,Module 4. An toàn,4,3,Hãy cho biết lý do vì sao việc tư duy trước khi hành động (Think Before You Post/Share) trên môi trường Internet lại quan trọng?,Một yêu cầu bắt buộc của pháp luật.,Giúp bạn có nhiều lượt thích và tương tác hơn.,Giúp bạn tránh bị các nền tảng mạng xã hội chặn tài khoản.,"Mỗi lượt bình luận, chia sẻ đều có sức ảnh hưởng và có thể khuếch đại thông điệp đến mạng lưới của bạn.",D,"Mỗi lượt bình luận, chia sẻ đều có sức ảnh hưởng và có thể khuếch đại thông điệp đến mạng lưới của bạn.","Đáp án chính xác là: Mỗi lượt bình luận, chia sẻ đều có sức ảnh hưởng và có thể khuếch đại thông điệp đến mạng lưới của bạn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
76,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Đồng minh số (Digital Allyship)?,Tạo nhiều tài khoản ảo để ủng hộ cho một quan điểm nào đó.,Chỉ kết bạn với những người có cùng quan điểm với mình.,Tham gia vào các nhóm để công kích những người có ý kiến trái chiều.,Sử dụng vị thế và tiếng nói của mình để ủng hộ và bảo vệ các cá nhân hoặc nhóm người yếu thế trên không gian mạng.,D,Sử dụng vị thế và tiếng nói của mình để ủng hộ và bảo vệ các cá nhân hoặc nhóm người yếu thế trên không gian mạng.,"Đáp án chính xác là: Sử dụng vị thế và tiếng nói của mình để ủng hộ và bảo vệ các cá nhân hoặc nhóm người yếu thế trên không gian mạng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
77,Module 4. An toàn,4,3,Bạn hành động như thế nào khi một người dùng trên mạng Internet có biểu hiện bị ảnh hưởng tâm lý?,Chia sẻ bài đăng của họ với những người bạn khác để tìm sự giúp đỡ.,Bình luận công khai trên bài đăng của họ để hỏi xem có chuyện gì xảy ra.,Bỏ qua vì đó là chuyện riêng tư của họ.,Tiếp cận một cách riêng tư và tế nhị qua tin nhắn riêng để bày tỏ sự quan tâm.,D,Tiếp cận một cách riêng tư và tế nhị qua tin nhắn riêng để bày tỏ sự quan tâm.,"Đáp án chính xác là: Tiếp cận một cách riêng tư và tế nhị qua tin nhắn riêng để bày tỏ sự quan tâm.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
78,Module 4. An toàn,4,3,Vai trò quan trọng nhất của bạn khi hỗ trợ một người bạn đang gặp khó khăn về tâm lý là gì?,Cố gắng làm cho họ vui lên bằng những câu chuyện hài hước.,Đưa ra lời khuyên và giải pháp cho vấn đề của họ.,Kể cho họ nghe những câu chuyện tương tự để họ cảm thấy tốt hơn.,Lắng nghe không phán xét và kết nối họ với những người có chuyên môn.,D,Lắng nghe không phán xét và kết nối họ với những người có chuyên môn.,"Đáp án chính xác là: Lắng nghe không phán xét và kết nối họ với những người có chuyên môn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
79,Module 4. An toàn,4,3,"Trong trường hợp khẩn cấp, nếu bạn tin rằng bạn của mình đang có nguy cơ tự hại tức thời, bạn nên làm gì?",Chờ đợi xem tình hình có trở nên tốt hơn không.,Giữ bí mật vì đó là lời hứa của bạn với họ.,Cố gắng tự mình giải quyết vấn đề.,"Liên hệ ngay với các dịch vụ khẩn cấp, phòng công tác sinh viên hoặc một người lớn mà bạn tin tưởng.",D,"Liên hệ ngay với các dịch vụ khẩn cấp, phòng công tác sinh viên hoặc một người lớn mà bạn tin tưởng.","Đáp án chính xác là: Liên hệ ngay với các dịch vụ khẩn cấp, phòng công tác sinh viên hoặc một người lớn mà bạn tin tưởng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
80,Module 4. An toàn,4,3,Hành động nào dưới đây thể hiện bạn là một công dân số có trách nhiệm trong tương lai?,Tránh xa các cuộc tranh luận về công nghệ trên mạng xã hội.,Chỉ sử dụng các công nghệ đã được kiểm chứng là an toàn tuyệt đối.,Luôn cập nhật các thiết bị và phần mềm mới nhất.,"Tham gia tích cực vào các cuộc đối thoại xã hội để định hình các quy tắc, chuẩn mực và luật lệ cho những công nghệ mới.",D,"Tham gia tích cực vào các cuộc đối thoại xã hội để định hình các quy tắc, chuẩn mực và luật lệ cho những công nghệ mới.","Đáp án chính xác là: Tham gia tích cực vào các cuộc đối thoại xã hội để định hình các quy tắc, chuẩn mực và luật lệ cho những công nghệ mới.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
81,Module 4. An toàn,4,3,Đặc điểm nào của công nghệ số cho phép thông tin được sao chép và phân phối nhanh chóng mà không làm giảm chất lượng?,Dữ liệu được chuyển đổi thành dạng số hóa (0 và 1).,Tín hiệu số ít bị nhiễu và méo mó hơn tín hiệu tương tự.,Các thiết bị số có khả năng kết nối với nhau qua mạng internet.,Phần mềm có thể xử lý lượng lớn dữ liệu một cách tự động.,B,Tín hiệu số ít bị nhiễu và méo mó hơn tín hiệu tương tự.,"Đáp án chính xác là: Tín hiệu số ít bị nhiễu và méo mó hơn tín hiệu tương tự.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
82,Module 4. An toàn,4,3,Thành phần nào dưới đây được ví như trí tuệ và linh hồn của một hệ thống số?,Dữ liệu (Data).,Phần cứng (Hardware).,Mạng và kết nối (Networks and Connectivity).,Phần mềm (Software).,D,Phần mềm (Software).,"Đáp án chính xác là: Phần mềm (Software).. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
83,Module 4. An toàn,4,3,Hãy cho biết chức năng chính của thiết bị IoT (Internet of Things) là gì?,Kết nối các máy tính và thiết bị khác trong một mạng lưới cục bộ.,Cung cấp dịch vụ và tài nguyên cho các máy tính khác trong mạng.,Quản lý tài nguyên phần cứng và cung cấp môi trường cho các ứng dụng khác hoạt động.,Thu thập và trao đổi dữ liệu tự động thông qua các cảm biến được kết nối internet.,D,Thu thập và trao đổi dữ liệu tự động thông qua các cảm biến được kết nối internet.,"Đáp án chính xác là: Thu thập và trao đổi dữ liệu tự động thông qua các cảm biến được kết nối internet.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
